,client_id,gender,age,age_group,lor,frequency_eng,num_orders_1996,total_order_amount_1996,has_insurance_order_1996,has_household_order_1996,has_leasing_order_1996,has_loan_repayment_order_1996,total_credit,total_withdrawal,total_transactions,balance_mean,balance_std,credit_card_withdraw_count,cash_deposit_count,interbank_in_count,interbank_out_count,cash_withdrawal_count,insurance_payment_count,services_payment_count,interest_credit_count,sanction_interest_count,household_payment_count,pension_credit_count,loan_payment_count,frequency,monetary,recency,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,loan_1997,card_1997,credit_to_withdrawal_ratio,net_cash_flow,net_cash_flow_ratio,credit_to_balance_ratio,withdrawal_to_balance_ratio,loan_to_credit_ratio,interbank_ratio,withdrawal_std_ratio,credit_std_ratio,insurance_ratio,loan_ratio,household_ratio,is_active_customer,relies_on_credit,sanction_interest_ratio,volatility_index
51,121,F,21,20,3,MONTHLY,2,7927.0,0,1,0,0,179853.6,164999.2,87,42607.15287356322,10186.932018771837,0,17,0,34,24,0,12,12,0,12,0,0,87,344852.8,0,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445.0,5471,0,0,1.0900271031617124,14854.399999999994,170.7402298850574,4.221206719297011,3.8725704223803774,0.0,0.39080459770114945,0.06173928127392033,0.056640134080006385,0.0,0.0,0.13793103448275862,0,1,0.0,0.2390897145604066
52,123,M,30,30,3,MONTHLY,3,11120.2,0,1,0,1,327933.1,313704.2,95,39027.606315789475,19769.277079900385,0,21,0,38,24,0,12,12,0,12,0,0,95,641637.3,0,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,0,0,1.0453576968367015,14228.899999999965,149.77789473684174,8.402593214314747,8.038007697978752,0.0,0.4,0.06301884730870796,0.06028448204801646,0.0,0.0,0.12631578947368421,0,1,0.0,0.5065459797851423
53,125,M,63,60,3,MONTHLY,2,2042.0,0,1,0,0,37741.7,41719.2,75,20666.462666666666,2780.3829108145437,0,0,12,27,24,0,12,12,0,0,0,0,75,79460.9,0,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147.0,4166,0,0,0.9046602044142745,-3977.5,-53.03333333333333,1.8262293169732577,2.018690894174633,0.0,0.52,0.06664516363723523,0.07366872480080505,0.0,0.0,0.0,0,0,0.0,0.1345359849752651
54,128,F,26,20,2,MONTHLY,1,3735.0,0,1,0,0,232725.9,231095.2,72,38839.44861111111,10024.83237853604,10,12,0,26,12,0,12,12,0,12,0,0,72,463821.1,0,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0,0,1.007056399267488,1630.6999999999825,22.648611111110867,5.991998041224051,5.950012378236718,0.0,0.3611111111111111,0.04337966508406942,0.04307570570587992,0.0,0.0,0.16666666666666666,0,1,0.0,0.25810954421397625
55,129,F,52,50,3,MONTHLY,3,4554.0,1,1,0,0,110737.2,104163.2,98,32042.860204081637,8701.050783927327,0,21,0,29,36,12,12,12,0,12,0,0,98,214900.4,0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0,0,1.0631125003840127,6574.0,67.08163265306122,3.4559087202176237,3.250746011329277,0.0,0.29591836734693877,0.08353286749953273,0.07857387385564496,0.12244897959183673,0.0,0.12244897959183673,0,1,0.0,0.271544135839003
56,130,M,57,50,1,MONTHLY,1,4803.0,0,1,0,0,206708.1,208031.2,68,48626.42205882353,7639.887322308221,0,12,0,32,12,0,12,12,0,12,0,0,68,414739.3,0,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850.0,1903,0,1,0.9936398963232438,-1323.1000000000058,-19.457352941176556,4.250942003299041,4.278151490322361,0.0,0.47058823529411764,0.03672471880327672,0.036959786879702444,0.0,0.0,0.17647058823529413,0,0,0.0,0.15711391047990794
57,134,M,67,60,3,MONTHLY,1,2051.0,0,1,0,0,79902.2,78417.2,61,17559.431147540985,5010.33128986301,0,0,12,25,12,0,12,12,0,12,12,0,61,158319.4,0,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0,0,1.0189371719469709,1485.0,24.34426229508197,4.5503865887585695,4.465816650955775,0.0,0.6065573770491803,0.06389326945954472,0.06270579896251931,0.0,0.0,0.19672131147540983,0,1,0.0,0.2853356266364389
58,138,F,27,20,3,MONTHLY,1,5110.0,0,1,0,0,109752.0,99595.2,66,36954.58484848485,6126.397904032691,0,15,0,27,12,0,12,12,0,12,0,0,66,209347.2,0,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0,1,1.1019808183526918,10156.800000000003,153.89090909090913,2.969915653226446,2.6950701897570752,0.0,0.4090909090909091,0.061512983597931344,0.05582037597522315,0.0,0.0,0.18181818181818182,0,1,0.0,0.16578180837780068
59,141,M,74,70,3,MONTHLY,1,2329.0,0,1,0,0,59919.9,63323.2,67,22345.714925373133,3716.8738147295726,0,0,12,31,12,0,12,12,0,12,12,0,67,123243.1,0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0,0,0.9462550850241302,-3403.2999999999956,-50.79552238805964,2.6814939777094398,2.833796108626523,0.0,0.6417910447761194,0.058696872784849356,0.062030707907215675,0.0,0.0,0.1791044776119403,0,0,0.0,0.16633496968625217
60,143,M,21,20,3,MONTHLY,1,8252.0,0,1,0,0,281999.3,278699.2,73,38506.00273972603,9559.492158349623,0,12,0,37,12,0,12,12,0,12,0,0,73,560698.5,0,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029.0,1127,0,0,1.0118410817110346,3300.0999999999767,45.206849315068176,7.323515294644329,7.237811774019081,0.0,0.5068493150684932,0.034300393249602525,0.03389899250937724,0.0,0.0,0.1643835616438356,0,1,0.0,0.2482597901154577
61,144,M,41,40,1,WEEKLY,2,5864.0,0,1,1,0,612253.8,550197.0,86,59782.20813953489,27260.250700932625,0,25,0,37,12,0,12,12,0,12,0,0,86,1162450.8,0,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157.0,2718,0,0,1.1127901460749514,62056.80000000005,721.5906976744192,10.241404910487192,9.203356937164493,0.0,0.43023255813953487,0.049546345583368546,0.044524428759662456,0.0,0.0,0.13953488372093023,0,1,0.0,0.45599270333584424
62,147,F,66,60,3,MONTHLY,1,3016.0,0,1,0,0,58855.9,58307.2,62,15483.84677419355,2115.0789566874823,0,0,12,26,12,0,12,12,0,12,12,0,62,117163.1,0,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0,0,1.0094105016190111,548.7000000000044,8.85000000000007,3.801116147577314,3.7656792172071096,0.0,0.6129032258064516,0.03627474748723112,0.03593656637121312,0.0,0.0,0.1935483870967742,0,1,0.0,0.13659906272210207
63,151,F,28,20,3,MONTHLY,1,7384.0,0,1,0,0,329690.8,313679.2,64,44316.3203125,22816.90469708655,0,13,0,27,12,0,12,12,0,12,0,0,64,643370.0,0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616.0,3040,0,0,1.0510445066169511,16011.599999999977,250.18124999999964,7.439489508044881,7.078186947563935,0.0,0.421875,0.07273961645237093,0.06920698028906645,0.0,0.0,0.1875,0,1,0.0,0.5148646037439788
64,152,F,54,50,2,MONTHLY,1,2242.0,0,1,0,0,41025.8,43349.2,59,13889.149152542373,1616.4271031456233,0,0,12,23,12,0,12,12,0,0,0,0,59,84375.0,0,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0,0,0.9464027017799638,-2323.399999999994,-39.37966101694905,2.9538022487497253,3.1210839140614337,0.0,0.5932203389830508,0.03728851058717631,0.03940025796317496,0.0,0.0,0.0,0,0,0.0,0.11638057057294546
65,153,F,18,10,3,MONTHLY,0,0.0,0,0,0,0,65382.6,55025.2,63,48309.555555555555,7679.016906811025,7,16,0,28,0,0,12,12,0,0,0,0,63,120407.8,0,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0,0,1.1882301200177374,10357.400000000001,164.40317460317462,1.3534092634077455,1.1390127557005054,0.0,0.4444444444444444,0.13955454785827268,0.1174474081301604,0.0,0.0,0.0,0,1,0.0,0.15895441012658923
66,157,F,56,50,1,MONTHLY,1,6904.0,0,1,0,0,138530.1,151623.2,68,20757.951470588236,6418.87913460167,0,14,0,30,12,0,12,12,0,12,0,0,68,290153.3,0,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,0,0,0.9136471199658099,-13093.100000000006,-192.5455882352942,6.673592054412601,7.304343119543065,0.0,0.4411764705882353,0.042334412771935094,0.04633562766937777,0.0,0.0,0.17647058823529413,0,0,0.0,0.30922507665058013
67,162,M,58,50,3,MONTHLY,0,0.0,0,0,0,0,69943.9,69775.2,61,43917.63442622951,3843.7263564968325,0,16,0,33,0,0,12,12,0,0,0,0,61,139719.1,0,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,0,0,1.0024177644779233,168.6999999999971,2.7655737704917556,1.5926153790793995,1.588774097503012,0.0,0.5409836065573771,0.05508728540365105,0.0549544185625456,0.0,0.0,0.0,0,1,0.0,0.08752125215107653
68,165,M,31,30,1,MONTHLY,0,0.0,0,0,0,0,6700.0,13100.0,12,15875.0,4410.138113689659,0,6,0,6,0,0,0,0,0,0,0,0,12,19800.0,19,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,0,0,0.5114503816793893,-6400.0,-533.3333333333334,0.4220472440944882,0.8251968503937008,0.0,0.5,0.33665176440379074,0.6582295692074118,0.0,0.0,0.0,0,0,0.0,0.2778039756654903
69,171,M,70,70,3,MONTHLY,1,1845.0,0,1,0,0,55692.5,51565.2,61,21500.44754098361,2963.9392379403093,0,0,12,25,12,0,12,12,0,12,12,0,61,107257.7,0,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0,0,1.0800404148534284,4127.300000000003,67.66065573770497,2.5902949179937007,2.3983314720173947,0.0,0.6065573770491803,0.0574794481150138,0.053219719673929335,0.0,0.0,0.19672131147540983,0,1,0.0,0.13785476940842853
70,176,M,70,70,3,MONTHLY,1,3823.0,0,1,0,0,76764.3,75961.2,61,23380.1868852459,4380.677268241956,0,0,12,25,12,0,12,12,0,12,12,0,61,152725.5,0,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0,0,1.0105725028040633,803.1000000000058,13.165573770491898,3.2833056629005055,3.2489560657847187,0.0,0.6065573770491803,0.05766993238971944,0.05706659564722085,0.0,0.0,0.19672131147540983,0,1,0.0,0.18736707665097357
71,178,M,39,30,3,MONTHLY,3,2312.0,1,1,0,0,42333.1,46969.2,87,14091.11724137931,2162.4496142110697,0,0,12,27,36,0,12,12,0,0,0,0,87,89302.3,0,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0,0,0.9012948911201383,-4636.0999999999985,-53.28850574712642,3.004240137587289,3.3332488258682895,0.0,0.4482758620689655,0.04603973698106567,0.05108176850292253,0.0,0.0,0.0,0,0,0.0,0.15346189923542203
72,180,M,17,10,1,MONTHLY,0,0.0,0,0,0,0,90610.0,28875.2,64,41307.8546875,13332.2860641559,0,20,0,32,0,0,12,12,0,0,0,0,64,119485.2,0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355.0,4433,0,0,3.1379869230342994,61734.8,964.60625,2.19352955232069,0.6990244402292285,0.0,0.5,0.46172099463054456,0.14713923478816798,0.0,0.0,0.0,0,1,0.0,0.322754259813699
73,181,M,32,30,3,MONTHLY,2,3079.0,0,1,0,0,66741.1,71243.2,77,14919.425974025975,2507.159447798423,0,15,0,26,24,0,12,12,0,12,0,0,77,137984.3,0,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0,0,0.9368066004895907,-4502.099999999991,-58.46883116883105,4.4734361842200325,4.77519712380564,0.0,0.33766233766233766,0.03519156140934746,0.03756544989217173,0.0,0.0,0.15584415584415584,0,0,0.0,0.16804664282414558
74,185,M,45,40,3,MONTHLY,1,4544.0,0,1,0,0,181266.5,179391.2,70,31297.487142857146,6780.862092340439,0,1,12,33,12,0,12,12,0,12,0,0,70,360657.7,0,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,0,0,1.0104536900360774,1875.2999999999884,26.789999999999832,5.791726957905931,5.731808409447385,0.0,0.6428571428571429,0.037799301706775125,0.03740824748279709,0.0,0.0,0.17142857142857143,0,1,0.0,0.21665835539413258
75,186,F,38,30,2,MONTHLY,1,3891.0,0,1,0,0,186406.7,158767.2,73,43319.29589041096,10198.155847442855,0,13,0,36,12,0,12,12,0,12,0,0,73,345173.9,0,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0,0,1.1740882247718671,27639.5,378.6232876712329,4.303087023195649,3.665045720079312,0.0,0.4931506849315068,0.06423339233445481,0.054709170042937585,0.0,0.0,0.1643835616438356,0,1,0.0,0.23541831966156887
76,187,M,57,50,1,MONTHLY,1,2988.0,0,1,0,0,66793.6,64398.0,61,28095.52786885246,5023.410233832892,0,18,0,22,9,0,10,12,0,9,0,0,61,131191.6,0,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212.0,2471,0,0,1.0371999130407779,2395.600000000006,39.27213114754108,2.377374801847001,2.2921085626368867,0.0,0.36065573770491804,0.07800568703737526,0.07520795755630617,0.0,0.0,0.14754098360655737,0,1,0.0,0.17879750319274101
77,190,F,52,50,1,MONTHLY,1,3420.0,0,1,0,0,321228.6,307755.2,75,46556.20933333333,12720.595130978074,0,12,0,39,12,0,12,12,0,12,0,0,75,628983.8,0,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147.0,4166,0,0,1.0437796014494636,13473.399999999965,179.64533333333287,6.89980143572399,6.610400726496719,0.0,0.52,0.04133348561121981,0.03959982122070723,0.0,0.0,0.16,0,1,0.0,0.2732309033130491
78,193,M,37,30,3,MONTHLY,2,7926.0,0,1,0,0,171398.1,153547.2,84,49081.63333333334,10204.83316096902,0,17,0,31,24,0,12,12,0,12,0,0,84,324945.3,0,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0,0,1.1162567601362967,17850.899999999994,212.51071428571422,3.4921026127220705,3.1284044472847614,0.0,0.36904761904761907,0.06646056170981313,0.05953877645650109,0.0,0.0,0.14285714285714285,0,1,0.0,0.20791551682202272
79,194,F,75,70,2,MONTHLY,2,2281.0,0,1,0,0,54011.0,52727.2,73,19399.89178082192,2501.567617556896,0,0,12,25,24,0,12,12,0,12,12,0,73,106738.2,0,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,0,0,1.0243479646178824,1283.800000000003,17.586301369863055,2.784087695447531,2.7179120685675335,0.0,0.5068493150684932,0.04744358922068489,0.04631589153240814,0.0,0.0,0.1643835616438356,0,1,0.0,0.12894750371906
80,195,M,80,80,3,MONTHLY,1,3458.0,0,1,0,0,63732.5,50701.2,56,30980.948214285712,3698.7032149606694,0,0,12,20,12,0,12,12,0,12,12,0,56,114433.7,0,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0,0,1.2570215300624048,13031.300000000003,232.70178571428576,2.0571513679691744,1.63652834798068,0.0,0.5714285714285714,0.07295099948247122,0.05803480508313136,0.0,0.0,0.21428571428571427,0,1,0.0,0.11938637866658806
81,197,M,66,60,3,MONTHLY,2,3728.0,0,1,0,0,81692.3,72151.2,75,27369.817333333332,5517.021555992879,0,0,12,27,24,0,12,12,0,12,12,0,75,153843.5,0,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0,0,1.1322375788621672,9541.100000000006,127.21466666666674,2.984758685272921,2.6361593547110753,0.0,0.52,0.07646472346950403,0.06753416853232042,0.0,0.0,0.16,0,1,0.0,0.20157319607952856
82,199,M,76,70,3,MONTHLY,1,1788.0,0,1,0,0,83757.9,82681.2,72,27952.345833333333,3409.6478032128516,0,0,12,36,12,0,12,12,0,12,12,0,72,166439.1,0,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822.0,2218,0,0,1.0130223073685432,1076.699999999997,14.954166666666627,2.996453338814885,2.957934210351755,0.0,0.6666666666666666,0.04123848956247432,0.04070837262172108,0.0,0.0,0.16666666666666666,0,1,0.0,0.12198073906007656
83,203,M,37,30,3,MONTHLY,1,2013.0,0,1,0,0,37071.8,35871.2,63,17364.20476190476,2046.5834723192966,0,0,12,27,12,0,12,12,0,0,0,0,63,72943.0,0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0,0,1.033469747318183,1200.6000000000058,19.05714285714295,2.134955243175411,2.065813003927346,0.0,0.6190476190476191,0.05705366623696159,0.055205937459721306,0.0,0.0,0.0,0,1,0.0,0.11786220563404583
84,205,F,57,50,1,MONTHLY,2,5671.0,0,1,1,0,168542.8,155010.6,63,44339.88888888889,6095.798180267454,0,12,0,29,10,0,11,12,0,10,0,0,63,323553.4,0,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0,0,1.0872985460349163,13532.199999999983,214.7968253968251,3.8011552176495202,3.495962752374962,0.0,0.4603174603174603,0.03932504086989828,0.03616765700028393,0.0,0.0,0.15873015873015872,0,1,0.0,0.13747887811678744
85,208,F,59,50,3,MONTHLY,1,4221.0,0,1,0,0,293009.6,304247.2,74,44796.627027027025,11555.345373501536,0,12,0,38,12,0,12,12,0,12,0,0,74,597256.8,0,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,0,0,0.9630642451269887,-11237.600000000035,-151.85945945945994,6.540885317620439,6.791743490340007,0.0,0.5135135135135135,0.037980120683120615,0.03943674669192251,0.0,0.0,0.16216216216216217,0,0,0.0,0.2579512374119123
86,210,M,60,60,3,MONTHLY,5,17342.0,1,1,0,1,250333.6,263231.2,121,32129.403305785123,8286.629399419424,0,18,0,43,48,12,12,12,0,12,0,0,121,513564.8,0,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,0,0,0.9510027686687597,-12897.600000000006,-106.59173553719013,7.791417649979379,8.192844339334599,0.0,0.35537190082644626,0.03148042253129349,0.03310234582740561,0.09917355371900827,0.0,0.09917355371900827,1,0,0.0,0.25791420153536926
87,219,F,35,30,3,WEEKLY,0,0.0,0,0,0,0,313814.6,340912.0,70,49260.50714285715,18629.85268369117,0,2,12,44,0,0,12,12,0,0,0,0,70,654726.6,0,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659.0,3894,0,0,0.9205149716055756,-27097.400000000023,-387.1057142857146,6.370510946830632,6.920594605559858,0.0,0.8,0.054647101550227534,0.05936579331774612,0.0,0.0,0.0,0,0,0.0,0.3781904361979864
88,223,F,47,40,3,MONTHLY,2,5954.0,0,1,0,0,192037.4,191923.2,82,34746.8,8669.646999164583,0,12,0,34,24,0,12,12,0,12,0,0,82,383960.6,0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0,0,1.000595029678538,114.19999999998254,1.3926829268290553,5.526765054623734,5.523478421034455,0.0,0.4146341463414634,0.045172480446160665,0.04514561746391371,0.0,0.0,0.14634146341463414,0,1,0.0,0.2495092209689693
89,226,M,57,50,3,WEEKLY,1,6862.0,0,1,0,0,490857.5,519308.0,79,68055.76835443039,25195.47681178032,0,19,0,36,12,0,12,12,0,12,0,0,79,1010165.5,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,0.9452145932664238,-28450.5,-360.13291139240505,7.212577447419936,7.630624303519356,0.0,0.45569620253164556,0.04851740549304136,0.05132951378308434,0.0,0.0,0.1518987341772152,0,0,0.0,0.3702180934989049
90,227,F,73,70,3,MONTHLY,1,2798.0,0,1,0,0,51175.2,51771.2,60,15839.938333333334,1974.8748760271556,0,0,12,24,12,0,12,12,0,12,12,0,60,102946.4,0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616.0,3040,0,0,0.9884878078931916,-596.0,-9.933333333333334,3.230770153461245,3.2683965625707927,0.0,0.6,0.03814620630827865,0.03859046717994567,0.0,0.0,0.2,0,0,0.0,0.12467692957309423
91,228,F,43,40,3,MONTHLY,1,7426.0,0,1,0,0,255766.8,260827.2,76,65081.21315789474,8546.222650447657,0,12,0,40,12,0,12,12,0,12,0,0,76,516594.0,0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0,0,0.9805986492206333,-5060.400000000023,-66.5842105263161,3.929963619139665,4.007718776956452,0.0,0.5263157894736842,0.032765841332681775,0.033414120403616326,0.0,0.0,0.15789473684210525,0,0,0.0,0.13131627755176456
92,230,F,32,30,1,MONTHLY,4,9110.0,1,1,0,0,232348.5,230195.2,110,31583.254545454547,7073.204298439021,0,13,0,37,48,12,12,12,0,12,0,0,110,462543.7,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0,0,1.0093542350144573,2153.2999999999884,19.57545454545444,7.356699090830065,7.288520556635594,0.0,0.33636363636363636,0.030726984309138596,0.030442220623068453,0.10909090909090909,0.0,0.10909090909090909,1,1,0.0,0.22395425678057598
93,232,F,78,70,3,MONTHLY,1,3583.0,0,1,0,0,71722.0,78141.2,62,29510.50806451613,4368.874063537271,0,0,12,26,12,0,12,12,0,12,12,0,62,149863.2,0,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659.0,3894,0,0,0.9178512743597488,-6419.199999999997,-103.5354838709677,2.430388519343711,2.6479110366099774,0.0,0.6129032258064516,0.05590999451681406,0.060914002168613125,0.0,0.0,0.1935483870967742,0,0,0.0,0.14804469153787525
94,238,F,38,30,3,MONTHLY,4,8626.0,1,1,0,0,170805.9,173287.2,105,50582.20476190476,5587.9228271332,11,12,0,22,48,12,12,12,0,12,0,0,105,344093.1,0,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0,0,0.9856809966344888,-2481.3000000000175,-23.63142857142874,3.376798239697134,3.425853040919812,0.0,0.20952380952380953,0.0322465988666976,0.03271504571641378,0.11428571428571428,0.0,0.11428571428571428,1,0,0.0,0.11047210878679734
95,239,F,25,20,3,MONTHLY,1,9454.0,0,1,0,0,283502.9,297983.2,63,29410.944444444445,11162.404340344767,0,12,0,27,12,0,12,12,0,12,0,0,63,581486.1,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,0.9514056497144806,-14480.299999999988,-229.84603174603157,9.63936743124725,10.131711362172434,0.0,0.42857142857142855,0.037459844515881316,0.03937315752447247,0.0,0.0,0.19047619047619047,0,0,0.0,0.37953233230676753
96,240,F,70,70,3,MONTHLY,2,2866.0,0,1,0,0,52864.4,50297.2,70,24911.678571428572,3703.5739707450916,0,0,12,22,24,0,12,12,0,12,12,0,70,103161.6,0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0,0,1.0510406145868956,2567.2000000000044,36.67428571428578,2.122072980687486,2.019020912452134,0.0,0.4857142857142857,0.07363380010706544,0.07005799688911804,0.0,0.0,0.17142857142857143,0,1,0.0,0.14866818227948533
97,242,F,38,30,2,MONTHLY,0,0.0,0,0,0,0,114711.7,89175.2,56,56948.11964285715,8370.182204933704,3,12,0,29,0,0,12,12,0,0,0,0,56,203886.9,0,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,0,0,1.2863632489750514,25536.5,456.00892857142856,2.014319361541694,1.5659024487419577,0.0,0.5178571428571429,0.09386221959618486,0.0729671184799258,0.0,0.0,0.0,0,1,0.0,0.14697907951002126
98,243,M,45,40,2,MONTHLY,1,9584.0,0,1,0,0,207244.0,210283.2,72,29836.4375,6829.383072016723,0,12,0,36,12,0,12,12,0,12,0,0,72,417527.2,0,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0,0,0.9855471098023998,-3039.2000000000116,-42.21111111111127,6.946003523376408,7.047865550302378,0.0,0.5,0.032477074117270056,0.03295334519704659,0.0,0.0,0.16666666666666666,0,0,0.0,0.22889405184572467
99,248,F,30,30,1,MONTHLY,1,2902.0,0,1,0,0,81213.6,67379.2,72,29682.0,8048.307744480151,0,22,0,26,12,0,12,12,0,12,0,0,72,148592.8,0,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112.0,2059,0,0,1.2053215235562311,13834.400000000009,192.14444444444456,2.736122902769355,2.2700357118792533,0.0,0.3611111111111111,0.11944795640910179,0.09910049233724587,0.0,0.0,0.16666666666666666,0,1,0.0,0.2711511267596574
100,250,F,20,20,3,MONTHLY,3,3139.0,1,1,0,0,82105.9,87343.2,99,24316.060606060608,4856.841362319587,0,18,0,33,36,12,12,12,0,12,0,0,99,169449.1,0,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0,0,0.9400376903983366,-5237.300000000003,-52.90202020202023,3.3766119163042254,3.5919963112047153,0.0,0.3333333333333333,0.055606405104456746,0.05915337828730441,0.12121212121212122,0.0,0.12121212121212122,0,0,0.0,0.19973800201456368
101,255,F,48,40,3,WEEKLY,1,13841.0,0,1,0,0,652658.6,649126.0,83,61857.1686746988,20157.149823645927,1,1,12,45,12,0,12,12,0,12,0,0,83,1301784.6,0,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029.0,1127,0,0,1.00544208674433,3532.5999999999767,42.56144578313225,10.551058413815737,10.493949430723129,0.0,0.6867469879518072,0.031052753739098306,0.030884676649700054,0.0,0.0,0.14457831325301204,0,1,0.0,0.3258660274227962
102,256,F,36,30,1,MONTHLY,1,5625.0,0,1,0,0,318051.4,319575.2,74,54012.51081081081,13403.418411943832,0,12,0,38,12,0,12,12,0,12,0,0,74,637626.6,0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355.0,4433,0,1,0.9952317952081389,-1523.7999999999884,-20.591891891891734,5.888476488605318,5.9166884709243295,0.0,0.5135135135135135,0.04194135969231602,0.04214230282257469,0.0,0.0,0.16216216216216217,0,0,0.0,0.2481539593464166
